ID,Case,choice,SP,av_walk,av_bus,av_mc,time_walk,cost_walk,Attwalk_shade,Attwalk_pavement,time_bus,cost_bus,Attbus_air,time_mc,cost_mc,Attmc_helmet,male,income
20,2,1,1,1,1,1,10,0,1,0,25,0,1,8,15,0,1,1
20,3,1,1,1,1,1,10,0,0,0,50,0,1,13,10,1,1,1
20,4,1,1,1,1,1,10,0,1,0,50,0,1,13,15,0,1,1
21,1,3,1,1,1,1,10,0,0,0,15,0,1,3,10,1,0,1
21,2,3,1,1,1,1,10,0,1,0,25,0,1,8,15,0,0,1
21,3,3,1,1,1,1,10,0,0,0,50,0,1,13,10,1,0,1
21,4,3,1,1,1,1,10,0,1,0,50,0,1,13,15,0,0,1
22,1,3,1,1,1,1,10,0,0,0,15,0,1,3,10,1,0,2
22,2,3,1,1,1,1,10,0,1,0,25,0,1,8,15,0,0,2
22,3,1,1,1,1,1,10,0,0,0,50,0,1,13,10,1,0,2
22,4,3,1,1,1,1,10,0,1,0,50,0,1,13,15,0,0,2
23,1,2,1,1,1,1,10,0,0,0,15,0,1,3,10,1,0,3
23,2,3,1,1,1,1,10,0,1,0,25,0,1,8,15,0,0,3
23,3,1,1,1,1,1,10,0,0,0,50,0,1,13,10,1,0,3
23,4,3,1,1,1,1,10,0,1,0,50,0,1,13,15,0,0,3
24,1,3,1,1,1,1,10,0,0,0,15,0,1,3,10,1,1,1
24,2,3,1,1,1,1,10,0,1,0,25,0,1,8,15,0,1,1
24,3,1,1,1,1,1,10,0,0,0,50,0,1,13,10,1,1,1
24,4,3,1,1,1,1,10,0,1,0,50,0,1,13,15,0,1,1
25,1,2,1,1,1,1,10,0,0,0,15,0,1,3,10,1,1,3
25,2,1,1,1,1,1,10,0,1,0,25,0,1,8,15,0,1,3
25,3,3,1,1,1,1,10,0,0,0,50,0,1,13,10,1,1,3
25,4,1,1,1,1,1,10,0,1,0,50,0,1,13,15,0,1,3
26,1,2,1,1,1,1,10,0,0,0,15,0,1,3,10,1,0,1
26,2,2,1,1,1,1,10,0,1,0,25,0,1,8,15,0,0,1
26,3,3,1,1,1,1,10,0,0,0,50,0,1,13,10,1,0,1
26,4,3,1,1,1,1,10,0,1,0,50,0,1,13,15,0,0,1
27,1,3,1,1,1,1,10,0,1,1,15,0,0,3,10,1,1,4
27,2,3,1,1,1,1,10,0,1,1,25,0,0,8,10,0,1,4
27,3,1,1,1,1,1,10,0,1,1,50,0,0,13,10,1,1,4
27,4,3,1,1,1,1,10,0,1,0,50,0,0,13,15,1,1,4
28,1,3,1,1,1,1,10,0,1,1,15,0,0,3,10,1,1,1
28,2,3,1,1,1,1,10,0,1,1,25,0,0,8,10,0,1,1
28,3,1,1,1,1,1,10,0,1,1,50,0,0,13,10,1,1,1
28,4,3,1,1,1,1,10,0,1,0,50,0,0,13,15,1,1,1
29,1,3,1,1,1,1,10,0,1,1,15,0,0,3,10,1,1,1
29,2,3,1,1,1,1,10,0,1,1,25,0,0,8,10,0,1,1
29,3,1,1,1,1,1,10,0,1,1,50,0,0,13,10,1,1,1
29,4,2,1,1,1,1,10,0,1,0,50,0,0,13,15,1,1,1
30,1,1,1,1,1,1,10,0,1,1,15,0,0,3,10,1,0,2
30,2,1,1,1,1,1,10,0,1,1,25,0,0,8,10,0,0,2
30,3,1,1,1,1,1,10,0,1,1,50,0,0,13,10,1,0,2
30,4,3,1,1,1,1,10,0,1,0,50,0,0,13,15,1,0,2
31,1,2,1,1,1,1,10,0,1,1,15,0,0,3,10,1,0,3
31,2,2,1,1,1,1,10,0,1,1,25,0,0,8,10,0,0,3
31,3,1,1,1,1,1,10,0,1,1,50,0,0,13,10,1,0,3
31,4,2,1,1,1,1,10,0,1,0,50,0,0,13,15,1,0,3
32,1,1,1,1,1,1,10,0,1,1,15,0,0,3,10,1,1,1
32,2,1,1,1,1,1,10,0,1,1,25,0,0,8,10,0,1,1
32,3,1,1,1,1,1,10,0,1,1,50,0,0,13,10,1,1,1
32,4,1,1,1,1,1,10,0,1,0,50,0,0,13,15,1,1,1
33,1,3,1,1,1,1,10,0,1,1,15,0,0,3,10,1,1,2
33,2,3,1,1,1,1,10,0,1,1,25,0,0,8,10,0,1,2
33,3,1,1,1,1,1,10,0,1,1,50,0,0,13,10,1,1,2
33,4,1,1,1,1,1,10,0,1,0,50,0,0,13,15,1,1,2
34,1,3,1,1,1,1,10,0,1,1,15,0,0,3,10,1,0,2
34,2,2,1,1,1,1,10,0,1,1,25,0,0,8,10,0,0,2
34,3,2,1,1,1,1,10,0,1,1,50,0,0,13,10,1,0,2
34,4,3,1,1,1,1,10,0,1,0,50,0,0,13,15,1,0,2
35,1,3,1,1,1,1,10,0,1,1,15,0,0,3,10,1,1,3
35,2,3,1,1,1,1,10,0,1,1,25,0,0,8,10,0,1,3
35,3,2,1,1,1,1,10,0,1,1,50,0,0,13,10,1,1,3
35,4,2,1,1,1,1,10,0,1,0,50,0,0,13,15,1,1,3
36,1,2,1,1,1,1,10,0,1,1,15,0,0,3,10,1,0,1
36,2,3,1,1,1,1,10,0,1,1,25,0,0,8,10,0,0,1
36,3,2,1,1,1,1,10,0,1,1,50,0,0,13,10,1,0,1
36,4,2,1,1,1,1,10,0,1,0,50,0,0,13,15,1,0,1
37,1,3,1,1,1,1,10,0,1,1,15,0,0,3,10,1,0,2
37,2,1,1,1,1,1,10,0,1,1,25,0,0,8,10,0,0,2
37,3,1,1,1,1,1,10,0,1,1,50,0,0,13,10,1,0,2
37,4,1,1,1,1,1,10,0,1,0,50,0,0,13,15,1,0,2
38,1,3,1,1,1,1,10,0,1,1,15,0,0,3,10,1,0,2
38,2,3,1,1,1,1,10,0,1,1,25,0,0,8,10,0,0,2
38,3,3,1,1,1,1,10,0,1,1,50,0,0,13,10,1,0,2
38,4,3,1,1,1,1,10,0,1,0,50,0,0,13,15,1,0,2
39,1,1,1,1,1,1,10,0,1,1,15,0,0,3,10,1,1,2
39,2,2,1,1,1,1,10,0,1,1,25,0,0,8,10,0,1,2
39,3,3,1,1,1,1,10,0,1,1,50,0,0,13,10,1,1,2
39,4,3,1,1,1,1,10,0,1,0,50,0,0,13,15,1,1,2
40,1,1,1,1,1,1,10,0,1,1,15,0,0,3,10,1,1,1
40,2,1,1,1,1,1,10,0,1,1,25,0,0,8,10,0,1,1
40,3,1,1,1,1,1,10,0,1,1,50,0,0,13,10,1,1,1
40,4,1,1,1,1,1,10,0,1,0,50,0,0,13,15,1,1,1
41,1,2,1,1,1,1,10,0,1,1,15,0,0,3,10,1,1,2
41,2,1,1,1,1,1,10,0,1,1,25,0,0,8,10,0,1,2
41,3,1,1,1,1,1,10,0,1,1,50,0,0,13,10,1,1,2
41,4,1,1,1,1,1,10,0,1,0,50,0,0,13,15,1,1,2
42,1,3,1,1,1,1,10,0,1,1,15,0,0,3,10,1,1,1
42,2,3,1,1,1,1,10,0,1,1,25,0,0,8,10,0,1,1
42,3,3,1,1,1,1,10,0,1,1,50,0,0,13,10,1,1,1
42,4,3,1,1,1,1,10,0,1,0,50,0,0,13,15,1,1,1
43,1,1,1,1,1,1,10,0,1,1,15,0,0,3,10,1,1,1
43,2,3,1,1,1,1,10,0,1,1,25,0,0,8,10,0,1,1
43,3,1,1,1,1,1,10,0,1,1,50,0,0,13,10,1,1,1
43,4,1,1,1,1,1,10,0,1,0,50,0,0,13,15,1,1,1
44,1,3,1,1,1,1,10,0,1,1,15,0,0,3,10,1,1,3
44,2,1,1,1,1,1,10,0,1,1,25,0,0,8,10,0,1,3
44,3,3,1,1,1,1,10,0,1,1,50,0,0,13,10,1,1,3
44,4,1,1,1,1,1,10,0,1,0,50,0,0,13,15,1,1,3
45,1,1,1,1,1,1,10,0,1,1,15,0,0,3,10,1,1,2
45,2,3,1,1,1,1,10,0,1,1,25,0,0,8,10,0,1,2
45,3,1,1,1,1,1,10,0,1,1,50,0,0,13,10,1,1,2
45,4,1,1,1,1,1,10,0,1,0,50,0,0,13,15,1,1,2
46,1,1,1,1,1,1,10,0,1,1,15,0,0,3,10,1,1,1
46,2,1,1,1,1,1,10,0,1,1,25,0,0,8,10,0,1,1
46,3,1,1,1,1,1,10,0,1,1,50,0,0,13,10,1,1,1
46,4,1,1,1,1,1,10,0,1,0,50,0,0,13,15,1,1,1
47,1,3,1,1,1,1,10,0,1,1,15,0,0,3,10,1,1,2
47,2,3,1,1,1,1,10,0,1,1,25,0,0,8,10,0,1,2
47,3,3,1,1,1,1,10,0,1,1,50,0,0,13,10,1,1,2
47,4,3,1,1,1,1,10,0,1,0,50,0,0,13,15,1,1,2
48,1,1,1,1,1,1,10,0,1,1,15,0,0,3,10,1,1,2
48,2,1,1,1,1,1,10,0,1,1,25,0,0,8,10,0,1,2
48,3,1,1,1,1,1,10,0,1,1,50,0,0,13,10,1,1,2
48,4,1,1,1,1,1,10,0,1,0,50,0,0,13,15,1,1,2
49,1,3,1,1,1,1,10,0,1,1,15,0,0,3,10,1,0,3
49,2,3,1,1,1,1,10,0,1,1,25,0,0,8,10,0,0,3
49,3,1,1,1,1,1,10,0,1,1,50,0,0,13,10,1,0,3
49,4,3,1,1,1,1,10,0,1,0,50,0,0,13,15,1,0,3
50,1,2,1,1,1,1,10,0,1,1,15,0,0,3,10,1,0,2
50,2,2,1,1,1,1,10,0,1,1,25,0,0,8,10,0,0,2
50,3,1,1,1,1,1,10,0,1,1,50,0,0,13,10,1,0,2
50,4,3,1,1,1,1,10,0,1,0,50,0,0,13,15,1,0,2
51,1,3,1,1,1,1,10,0,1,1,15,0,0,3,10,1,0,3
51,2,3,1,1,1,1,10,0,1,1,25,0,0,8,10,0,0,3
51,3,1,1,1,1,1,10,0,1,1,50,0,0,13,10,1,0,3
51,4,3,1,1,1,1,10,0,1,0,50,0,0,13,15,1,0,3
52,1,2,1,1,1,1,10,0,1,1,15,0,0,3,10,1,0,4
52,2,3,1,1,1,1,10,0,1,1,25,0,0,8,10,0,0,4
52,3,2,1,1,1,1,10,0,1,1,50,0,0,13,10,1,0,4
52,4,2,1,1,1,1,10,0,1,0,50,0,0,13,15,1,0,4
53,1,3,1,1,1,1,10,0,1,1,15,0,0,3,10,1,0,3
53,2,3,1,1,1,1,10,0,1,1,25,0,0,8,10,0,0,3
53,3,3,1,1,1,1,10,0,1,1,50,0,0,13,10,1,0,3
53,4,3,1,1,1,1,10,0,1,0,50,0,0,13,15,1,0,3
54,1,1,1,1,1,1,10,0,1,1,15,0,0,3,10,1,0,1
54,2,1,1,1,1,1,10,0,1,1,25,0,0,8,10,0,0,1
54,3,1,1,1,1,1,10,0,1,1,50,0,0,13,10,1,0,1
54,4,2,1,1,1,1,10,0,1,0,50,0,0,13,15,1,0,1
55,1,3,1,1,1,1,10,0,1,1,15,0,0,3,10,1,0,3
55,2,3,1,1,1,1,10,0,1,1,25,0,0,8,10,0,0,3
55,3,2,1,1,1,1,10,0,1,1,50,0,0,13,10,1,0,3
55,4,2,1,1,1,1,10,0,1,0,50,0,0,13,15,1,0,3
56,1,2,1,1,1,1,10,0,1,1,15,0,0,3,10,1,0,1
56,2,2,1,1,1,1,10,0,1,1,25,0,0,8,10,0,0,1
56,3,2,1,1,1,1,10,0,1,1,50,0,0,13,10,1,0,1
56,4,2,1,1,1,1,10,0,1,0,50,0,0,13,15,1,0,1
57,1,2,1,1,1,1,10,0,1,1,15,0,0,3,10,1,1,2
57,2,3,1,1,1,1,10,0,1,1,25,0,0,8,10,0,1,2
57,3,1,1,1,1,1,10,0,1,1,50,0,0,13,10,1,1,2
57,4,2,1,1,1,1,10,0,1,0,50,0,0,13,15,1,1,2
58,1,3,1,1,1,1,10,0,0,1,15,5,1,3,10,0,0,2
58,2,3,1,1,1,1,10,0,0,1,25,5,1,8,15,1,0,2
58,3,1,1,1,1,1,10,0,1,1,50,5,1,13,15,0,0,2
58,4,2,1,1,1,1,10,0,0,0,50,0,1,13,15,0,0,2
59,1,3,1,1,1,1,10,0,0,1,15,5,1,3,10,0,0,3
59,2,2,1,1,1,1,10,0,0,1,25,5,1,8,15,1,0,3
59,3,2,1,1,1,1,10,0,1,1,50,5,1,13,15,0,0,3
59,4,2,1,1,1,1,10,0,0,0,50,0,1,13,15,0,0,3
60,1,1,1,1,1,1,10,0,0,1,15,5,1,3,10,0,0,2
60,2,2,1,1,1,1,10,0,0,1,25,5,1,8,15,1,0,2
60,3,1,1,1,1,1,10,0,1,1,50,5,1,13,15,0,0,2
60,4,1,1,1,1,1,10,0,0,0,50,0,1,13,15,0,0,2
61,1,1,1,1,1,1,10,0,0,1,15,5,1,3,10,0,0,2
61,2,2,1,1,1,1,10,0,0,1,25,5,1,8,15,1,0,2
61,3,1,1,1,1,1,10,0,1,1,50,5,1,13,15,0,0,2
61,4,2,1,1,1,1,10,0,0,0,50,0,1,13,15,0,0,2
62,1,2,1,1,1,1,10,0,0,1,15,5,1,3,10,0,0,2
62,2,3,1,1,1,1,10,0,0,1,25,5,1,8,15,1,0,2
62,3,1,1,1,1,1,10,0,1,1,50,5,1,13,15,0,0,2
62,4,2,1,1,1,1,10,0,0,0,50,0,1,13,15,0,0,2
63,1,3,1,1,1,1,10,0,0,1,15,5,1,3,10,0,0,1
63,2,2,1,1,1,1,10,0,0,1,25,5,1,8,15,1,0,1
63,3,3,1,1,1,1,10,0,1,1,50,5,1,13,15,0,0,1
63,4,2,1,1,1,1,10,0,0,0,50,0,1,13,15,0,0,1
64,1,3,1,1,1,1,10,0,0,1,15,5,1,3,10,0,0,1
64,2,2,1,1,1,1,10,0,0,1,25,5,1,8,15,1,0,1
64,3,3,1,1,1,1,10,0,1,1,50,5,1,13,15,0,0,1
64,4,2,1,1,1,1,10,0,0,0,50,0,1,13,15,0,0,1
65,1,1,1,1,1,1,10,0,0,1,15,5,1,3,10,0,1,3
65,2,1,1,1,1,1,10,0,0,1,25,5,1,8,15,1,1,3
65,3,1,1,1,1,1,10,0,1,1,50,5,1,13,15,0,1,3
65,4,3,1,1,1,1,10,0,0,0,50,0,1,13,15,0,1,3
66,1,3,1,1,1,1,10,0,0,1,15,5,1,3,10,0,1,1
66,2,3,1,1,1,1,10,0,0,1,25,5,1,8,15,1,1,1
66,3,1,1,1,1,1,10,0,1,1,50,5,1,13,15,0,1,1
66,4,3,1,1,1,1,10,0,0,0,50,0,1,13,15,0,1,1
67,1,3,1,1,1,1,10,0,0,1,15,5,1,3,10,0,0,2
67,2,3,1,1,1,1,10,0,0,1,25,5,1,8,15,1,0,2
67,3,3,1,1,1,1,10,0,1,1,50,5,1,13,15,0,0,2
67,4,3,1,1,1,1,10,0,0,0,50,0,1,13,15,0,0,2
68,1,3,1,1,1,1,10,0,0,1,15,5,1,3,10,0,1,2
68,2,2,1,1,1,1,10,0,0,1,25,5,1,8,15,1,1,2
68,3,1,1,1,1,1,10,0,1,1,50,5,1,13,15,0,1,2
68,4,2,1,1,1,1,10,0,0,0,50,0,1,13,15,0,1,2
69,1,1,1,1,1,1,10,0,0,1,15,5,1,3,10,0,1,1
69,2,1,1,1,1,1,10,0,0,1,25,5,1,8,15,1,1,1
69,3,1,1,1,1,1,10,0,1,1,50,5,1,13,15,0,1,1
69,4,1,1,1,1,1,10,0,0,0,50,0,1,13,15,0,1,1
70,1,3,1,1,1,1,10,0,0,1,15,5,1,3,10,0,1,2
70,2,2,1,1,1,1,10,0,0,1,25,5,1,8,15,1,1,2
70,3,1,1,1,1,1,10,0,1,1,50,5,1,13,15,0,1,2
70,4,2,1,1,1,1,10,0,0,0,50,0,1,13,15,0,1,2
71,1,1,1,1,1,1,10,0,0,1,15,5,1,3,10,0,1,1
71,2,1,1,1,1,1,10,0,0,1,25,5,1,8,15,1,1,1
71,3,1,1,1,1,1,10,0,1,1,50,5,1,13,15,0,1,1
71,4,1,1,1,1,1,10,0,0,0,50,0,1,13,15,0,1,1
72,1,3,1,1,1,1,10,0,0,1,15,5,1,3,10,0,1,1
72,2,3,1,1,1,1,10,0,0,1,25,5,1,8,15,1,1,1
72,3,1,1,1,1,1,10,0,1,1,50,5,1,13,15,0,1,1
72,4,3,1,1,1,1,10,0,0,0,50,0,1,13,15,0,1,1
73,1,3,1,1,1,1,10,0,0,1,15,5,1,3,10,0,0,2
73,2,3,1,1,1,1,10,0,0,1,25,5,1,8,15,1,0,2
73,3,3,1,1,1,1,10,0,1,1,50,5,1,13,15,0,0,2
73,4,3,1,1,1,1,10,0,0,0,50,0,1,13,15,0,0,2
74,1,3,1,1,1,1,10,0,0,1,15,5,1,3,10,0,0,3
74,2,3,1,1,1,1,10,0,0,1,25,5,1,8,15,1,0,3
74,3,3,1,1,1,1,10,0,1,1,50,5,1,13,15,0,0,3
74,4,3,1,1,1,1,10,0,0,0,50,0,1,13,15,0,0,3
75,1,2,1,1,1,1,10,0,0,1,15,5,1,3,10,0,0,2
75,2,3,1,1,1,1,10,0,0,1,25,5,1,8,15,1,0,2
75,3,1,1,1,1,1,10,0,1,1,50,5,1,13,15,0,0,2
75,4,1,1,1,1,1,10,0,0,0,50,0,1,13,15,0,0,2
76,1,1,1,1,1,1,10,0,0,1,15,5,1,3,10,0,0,2
76,2,2,1,1,1,1,10,0,0,1,25,5,1,8,15,1,0,2
76,3,1,1,1,1,1,10,0,1,1,50,5,1,13,15,0,0,2
76,4,2,1,1,1,1,10,0,0,0,50,0,1,13,15,0,0,2
77,1,3,1,1,1,1,10,0,0,1,15,5,1,3,10,0,1,4
77,2,3,1,1,1,1,10,0,0,1,25,5,1,8,15,1,1,4
77,3,3,1,1,1,1,10,0,1,1,50,5,1,13,15,0,1,4
77,4,3,1,1,1,1,10,0,0,0,50,0,1,13,15,0,1,4
78,1,2,1,1,1,1,10,0,0,1,15,5,1,3,10,0,0,2
78,2,3,1,1,1,1,10,0,0,1,25,5,1,8,15,1,0,2
78,3,1,1,1,1,1,10,0,1,1,50,5,1,13,15,0,0,2
78,4,3,1,1,1,1,10,0,0,0,50,0,1,13,15,0,0,2
79,1,1,1,1,1,1,10,0,0,1,15,5,1,3,10,0,0,3
79,2,1,1,1,1,1,10,0,0,1,25,5,1,8,15,1,0,3
79,3,1,1,1,1,1,10,0,1,1,50,5,1,13,15,0,0,3
79,4,1,1,1,1,1,10,0,0,0,50,0,1,13,15,0,0,3
80,1,2,1,1,1,1,10,0,0,1,15,5,1,3,10,0,0,2
80,2,2,1,1,1,1,10,0,0,1,25,5,1,8,15,1,0,2
80,3,3,1,1,1,1,10,0,1,1,50,5,1,13,15,0,0,2
80,4,3,1,1,1,1,10,0,0,0,50,0,1,13,15,0,0,2
81,1,2,1,1,1,1,10,0,0,1,15,5,1,3,10,0,0,2
81,2,2,1,1,1,1,10,0,0,1,25,5,1,8,15,1,0,2
81,3,3,1,1,1,1,10,0,1,1,50,5,1,13,15,0,0,2
81,4,2,1,1,1,1,10,0,0,0,50,0,1,13,15,0,0,2
82,1,2,1,1,1,1,10,0,0,1,15,5,1,3,10,0,0,1
82,2,1,1,1,1,1,10,0,0,1,25,5,1,8,15,1,0,1
82,3,1,1,1,1,1,10,0,1,1,50,5,1,13,15,0,0,1
82,4,1,1,1,1,1,10,0,0,0,50,0,1,13,15,0,0,1
83,1,3,1,1,1,1,10,0,0,1,15,5,1,3,10,0,0,3
83,2,3,1,1,1,1,10,0,0,1,25,5,1,8,15,1,0,3
83,3,3,1,1,1,1,10,0,1,1,50,5,1,13,15,0,0,3
83,4,3,1,1,1,1,10,0,0,0,50,0,1,13,15,0,0,3
84,1,1,1,1,1,1,10,0,0,1,15,5,1,3,10,0,1,2
84,2,1,1,1,1,1,10,0,0,1,25,5,1,8,15,1,1,2
84,3,1,1,1,1,1,10,0,1,1,50,5,1,13,15,0,1,2
84,4,2,1,1,1,1,10,0,0,0,50,0,1,13,15,0,1,2
85,1,1,1,1,1,1,10,0,0,1,15,5,1,3,10,0,1,3
85,2,3,1,1,1,1,10,0,0,1,25,5,1,8,15,1,1,3
85,3,1,1,1,1,1,10,0,1,1,50,5,1,13,15,0,1,3
85,4,2,1,1,1,1,10,0,0,0,50,0,1,13,15,0,1,3
86,1,1,1,1,1,1,10,0,1,1,15,5,0,3,15,1,1,1
86,2,1,1,1,1,1,10,0,1,0,25,5,0,8,10,1,1,1
86,3,1,1,1,1,1,10,0,0,1,50,5,0,13,10,1,1,1
86,4,1,1,1,1,1,10,0,0,1,50,5,0,13,10,0,1,1
87,1,3,1,1,1,1,10,0,1,1,15,5,0,3,15,1,1,1
87,2,3,1,1,1,1,10,0,1,0,25,5,0,8,10,1,1,1
87,3,3,1,1,1,1,10,0,0,1,50,5,0,13,10,1,1,1
87,4,3,1,1,1,1,10,0,0,1,50,5,0,13,10,0,1,1
88,1,3,1,1,1,1,10,0,1,1,15,5,0,3,15,1,1,3
88,2,3,1,1,1,1,10,0,1,0,25,5,0,8,10,1,1,3
88,3,3,1,1,1,1,10,0,0,1,50,5,0,13,10,1,1,3
88,4,3,1,1,1,1,10,0,0,1,50,5,0,13,10,0,1,3
89,1,3,1,1,1,1,10,0,1,1,15,5,0,3,15,1,1,2
89,2,3,1,1,1,1,10,0,1,0,25,5,0,8,10,1,1,2
89,3,3,1,1,1,1,10,0,0,1,50,5,0,13,10,1,1,2
89,4,3,1,1,1,1,10,0,0,1,50,5,0,13,10,0,1,2
90,1,1,1,1,1,1,10,0,1,1,15,5,0,3,15,1,1,1
90,2,1,1,1,1,1,10,0,1,0,25,5,0,8,10,1,1,1
90,3,1,1,1,1,1,10,0,0,1,50,5,0,13,10,1,1,1
90,4,1,1,1,1,1,10,0,0,1,50,5,0,13,10,0,1,1
91,1,3,1,1,1,1,10,0,1,1,15,5,0,3,15,1,0,3
91,2,3,1,1,1,1,10,0,1,0,25,5,0,8,10,1,0,3
91,3,3,1,1,1,1,10,0,0,1,50,5,0,13,10,1,0,3
